id,slug,name_en,name_de,definition_en,definition_de,url,doi,license,author_orcid
AUG-0273,ghost-observer,The Ghost Observer,The Ghost Observer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/ghost-observer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0662,gift-culture-layer,The Gift Culture Layer,The Gift Culture Layer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/gift-culture-layer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0503,gift-finder,The Gift Finder,The Gift Finder,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/gift-finder/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0257,gift-whisperer,The Gift Whisperer,The Gift Whisperer,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/gift-whisperer/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0357,glitch-giggle,The Glitch Giggle,The Glitch Giggle,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/glitch-giggle/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0866,goal-congruence-check,The Goal Congruence Check,The Goal Congruence Check,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/goal-congruence-check/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0952,goal-drift-awareness,The Goal Drift Awareness,The Goal Drift Awareness,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/goal-drift-awareness/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0325,goodbye-draft,The Goodbye Draft,The Goodbye Draft,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/goodbye-draft/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0238,goodnight-dump,The Goodnight Dump,The Goodnight Dump,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/goodnight-dump/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0190,goodnight-integration,The Goodnight Integration,The Goodnight Integration,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/goodnight-integration/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0995,governance-model,The Governance Model,The Governance Model,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/governance-model/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0728,government-gateway,The Government Gateway,The Government Gateway,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/government-gateway/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0252,grammar-of-bravery,The Grammar of Bravery,The Grammar of Bravery,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/grammar-of-bravery/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0220,gratitude-paradox,The Gratitude Paradox,The Gratitude Paradox,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/gratitude-paradox/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0128,gratitude-response,The Gratitude Response,The Gratitude Response,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/gratitude-response/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0767,growing-user-encounter,The Growing-User Encounter,The Growing-User Encounter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/growing-user-encounter/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0165,growth-marker,The Growth Marker,The Growth Marker,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/growth-marker/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0369,guideline-search,The Guideline Search,The Guideline Search,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/guideline-search/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0898,handoff-protocol,The Handoff Protocol,The Handoff Protocol,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/handoff-protocol/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0611,happy-cocoon,The Happy Cocoon,The Happy Cocoon,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/happy-cocoon/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-heart-rate-increase,heart-rate-increase,Heart Rate Increase,Herzfrequenz-Anstieg,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/heart-rate-increase/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-heat-sensation-dynamic,heat-sensation-dynamic,Heat-Sensation Dynamic,Wärme-Sensation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/heat-sensation-dynamic/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0629,heritage-mark,The Heritage Mark,The Heritage Mark,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/heritage-mark/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0542,hidden-advisor,The Hidden Advisor,The Hidden Advisor,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hidden-advisor/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0534,hidden-angle-finder,The Hidden Angle Finder,The Hidden Angle Finder,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hidden-angle-finder/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0558,hierarchy-insight,The Hierarchy Insight,The Hierarchy Insight,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hierarchy-insight/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0672,hierarchy-range,The Hierarchy Range,The Hierarchy Range,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hierarchy-range/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0765,history-observation-effect,History-Observation Effect,Familiarity-Based Trust Differential,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/history-observation-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0490,hobby-start,The Hobby Start,The Hobby Start,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hobby-start/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-holding-emotional-effect,holding-emotional-effect,Holding-Emotional Effect,Nicht-Reziprozitaets-Bewusstsein,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/holding-emotional-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0185,honesty-irregular-effect,Honesty-Irregular Effect,Late-Night Ally,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/honesty-irregular-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0699,honorific-maze,The Honorific Maze,The Honorific Maze,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/honorific-maze/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0663,hospitality-code,The Hospitality Code,The Hospitality Code,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hospitality-code/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0925,household-automation,The Household Automation,The Household Automation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/household-automation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0381,hr-radar,The HR Radar,The HR Radar,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hr-radar/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0457,human-check,The Human Check,The Human Check,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-check/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0131,human-directed-agent-relay,Human-Directed Agent Relay,Human-Directed Agent Relay,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-directed-agent-relay/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0833,human-distinction,The Human Distinction,The Human Distinction,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-distinction/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0888,human-in-the-loop,The Human-in-the-Loop,The Human-in-the-Loop,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-in-the-loop/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0946,human-interrupt-design,The Human Interrupt Design,The Human Interrupt Design,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-interrupt-design/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0279,human-pace,The Human Pace,The Human Pace,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-pace/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0857,human-primacy-anchor,The Human Primacy Anchor,The Human Primacy Anchor,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/human-primacy-anchor/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0645,humanity-question-effect,Humanity-Question Effect,Fire-Bringer Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/humanity-question-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0668,humor-portability,The Humor Portability,The Humor Portability,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/humor-portability/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-hunger-forget,hunger-forget,Hunger Forget,Hunger-Vergessen,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hunger-forget/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0821,hybrid-office-dynamic,The Hybrid Office Dynamic,The Hybrid Office Dynamic,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hybrid-office-dynamic/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-hydration-cognition-disconnect,hydration-cognition-disconnect,Hydration-Cognition Disconnect,Hydratations-Kognitions-Diskonnekt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/hydration-cognition-disconnect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0596,idea-blur,The Idea Blur,The Idea Blur,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/idea-blur/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0504,idea-catcher,The Idea Catcher,The Idea Catcher,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/idea-catcher/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0465,idea-filter,The Idea Filter,The Idea Filter,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/idea-filter/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0420,idle-redirect,The Idle Redirect,The Idle Redirect,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/idle-redirect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0042,immersion-entry,The Immersion Entry,The Immersion Entry,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/immersion-entry/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0543,impact-rush,The Impact Rush,The Impact Rush,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/impact-rush/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0108,imperfection-clause,The Imperfection Clause,The Imperfection Clause,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/imperfection-clause/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0953,incentive-integrity-check,The Incentive Integrity Check,The Incentive Integrity Check,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/incentive-integrity-check/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0701,inclusive-language-review,The Inclusive Language Review,The Inclusive Language Review,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inclusive-language-review/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0106,inclusivity-imperative,The Inclusivity Imperative,The Inclusivity Imperative,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inclusivity-imperative/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0395,increasing-gardener-effect,Increasing-Gardener Effect,Long-Term Chat,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/increasing-gardener-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0359,independent-mode,The Independent Mode,The Independent Mode,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/independent-mode/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0218,independent-upgrade,The Independent Upgrade,The Independent Upgrade,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/independent-upgrade/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0626,independent-win,The Independent Win,The Independent Win,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/independent-win/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0045,indexical-memory,Indexical Memory,Indexical Memory,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/indexical-memory/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0651,indirect-communication-pattern,The Indirect Communication Pattern,The Indirect Communication Pattern,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/indirect-communication-pattern/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0647,individual-framed-input,The Individual-Framed Input,The Individual-Framed Input,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/individual-framed-input/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0413,infinite-scroll,The Infinite Scroll,The Infinite Scroll,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/infinite-scroll/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0772,informed-participation,The Informed Participation,The Informed Participation,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/informed-participation/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0855,infrastructure-against-effect,Infrastructure-Against Effect,Civilian-Use Grenze,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/infrastructure-against-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0722,infrastructure-constraint,The Infrastructure Constraint,The Infrastructure Constraint,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/infrastructure-constraint/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0187,inheritance-question,The Inheritance Question,The Inheritance Question,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inheritance-question/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0021,initialization-cascade,Initialization Cascade,Initialization Cascade,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/initialization-cascade/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-inner-voice-signal,inner-voice-signal,Inner-Voice Signal,Innere Stimme,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inner-voice-signal/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-STAGE0-inner-voice,inner-voice,Inner Voice,Innere Stimme,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inner-voice/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0826,innovation-theater,The Innovation Theater,The Innovation Theater,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/innovation-theater/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0646,input-inputs-effect,Input-Inputs Effect,Community-Framed Input,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/input-inputs-effect/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0552,input-output-exchange,The Input-Output Exchange,The Input-Output Exchange,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/input-output-exchange/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0911,inquiry-agent,The Inquiry Agent,The Inquiry Agent,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inquiry-agent/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0388,inspiration-debt,The Inspiration Debt,The Inspiration Debt,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inspiration-debt/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0377,inspiration-spark,The Inspiration Spark,The Inspiration Spark,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/inspiration-spark/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0576,insta-caption,The Insta Caption,The Insta Caption,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/insta-caption/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0244,instant-expert,The Instant Expert,The Instant Expert,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/instant-expert/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0779,institutional-learning-context,The Institutional Learning Context,The Institutional Learning Context,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/institutional-learning-context/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0798,institutional-policy-lag,The Institutional Policy Lag,The Institutional Policy Lag,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/institutional-policy-lag/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0785,instructor-ai-interaction,The Instructor-AI Interaction,The Instructor-AI Interaction,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/instructor-ai-interaction/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
AUG-0005,integrated-operator,The Integrated Operator,The Integrated Operator,,,https://andreasehstandlicenseofclarityloc.github.io/augmanitai-stage-0/atlas/integrated-operator/,10.5281/zenodo.20118267,CC-BY-NC-ND-4.0,0009-0006-3773-7796
